feature,split,count,missing_count,nan_count,inf_count,mean,std,min,p25,median,p75,max,variance,is_constant
mag__spectral__rms_frequency,train,5405,0,0,0,6426.727754125618,1031.3384537797447,2843.9495460590615,5879.206878877408,6826.005532028608,7251.59377370897,7565.351147220896,1063659.0062447945,False
mag__spectral__peak_frequency,train,5405,0,0,0,132.81943802035153,267.9364019241241,0.78125,39.84375,39.84375,118.75,6050.0,71789.91547604576,False
mag__spectral__entropy,train,5405,0,0,0,0.9015962042233376,0.06223358865827634,0.575357029516038,0.8538814809036458,0.9399894432108226,0.9452399428522179,0.9510587515983712,0.003873019557287542,False
h__time__mean,val,1515,0,0,0,-0.0015394739876195432,0.010281736900638985,-0.043015278038323335,-0.008502935953945238,-0.001602798463647033,0.005020264276027666,0.03177536860737462,0.00010571411369396136,False
h__time__std,val,1515,0,0,0,0.6561243389709038,0.852335878241739,0.3767510054297155,0.4483735169568853,0.4664757215266418,0.4922977510536215,6.429377639121685,0.7264764493381164,False
h__time__rms,val,1515,0,0,0,0.6562368258105571,0.8523126832753687,0.3767573742217209,0.4485168326465161,0.46665644393397604,0.49235763482238354,6.429378964914891,0.726436910072059,False
h__time__mean_abs,val,1515,0,0,0,0.5052976746624623,0.6077400236961953,0.3005072820064801,0.3565922449698392,0.3709620547460698,0.3901250852567421,4.488835642720058,0.369347936402252,False
h__time__ptp,val,1515,0,0,0,6.779927113662065,9.704626316416562,2.9581427574157715,4.1431725025177,4.478752613067627,5.026745796203613,72.27946519851685,94.1797719412849,False
h__time__skewness,val,1515,0,0,0,0.003019873909051857,0.048332715053881606,-0.5531407747521107,-0.005130572444882522,0.007169441160194118,0.02029431587931649,0.2857081951714518,0.0023360513444797134,False
h__time__kurtosis,val,1515,0,0,0,0.36955021419220085,0.6839395808495203,-0.0813694403552212,0.1075781317871074,0.16586824798556465,0.2604504287780294,4.860073361981404,0.4677733502526176,False
h__time__crest_factor,val,1515,0,0,0,5.249624589576635,0.7826433426715041,3.839752104008307,4.707197552490454,5.089977736473659,5.5772455099834914,10.207604962956196,0.6125306018280255,False
h__time__impulse_factor,val,1515,0,0,0,6.666114131220264,1.0999167519436421,4.803910970867822,5.921381032289048,6.420709466796291,7.074564201455518,14.045858940590914,1.2098168612062516,False
h__time__clearance_factor,val,1515,0,0,0,7.917187993182845,1.3762442802383277,5.663375353833671,7.00354631903293,7.598551543591216,8.404624375827078,17.232422501628523,1.8940483188887127,False
v__time__mean,val,1515,0,0,0,-0.002160918075393178,0.010124142367724057,-0.0386892997394047,-0.00851635454445469,-0.001748304079332505,0.004366918030953761,0.03595260097515523,0.00010249825868194527,False
v__time__std,val,1515,0,0,0,0.7867572722563444,0.7045209152012436,0.4923796118371533,0.6117539917997925,0.6284688635538915,0.6522976837506007,6.653870731942521,0.49634971995599786,False
v__time__rms,val,1515,0,0,0,0.7868410613688211,0.7045033977021253,0.4924095649565696,0.6118896798078596,0.628552052947898,0.6522986587514451,6.6538722200037554,0.49632503737383904,False
v__time__mean_abs,val,1515,0,0,0,0.6196524583037615,0.5297302927688013,0.3917630170442875,0.4876720215604555,0.5014066962131514,0.5193233892928433,5.010279942995118,0.28061418307692004,False
v__time__ptp,val,1515,0,0,0,6.857477218011032,6.758340702728742,3.9553046226501465,4.992204904556274,5.262613296508789,5.645555257797241,58.11502933502197,45.67516905416003,False
v__time__skewness,val,1515,0,0,0,0.02978527486521494,0.03488066103554841,-0.22882726999969452,0.010712269018163544,0.028191470916623232,0.04381439861467233,0.26854303163721516,0.0012166605142768252,False
v__time__kurtosis,val,1515,0,0,0,0.10152902101149881,0.2811009279403458,-0.08306545284683642,0.0004142838758116607,0.03443489300430702,0.07232474546737455,2.1180704948258384,0.07901773168892347,False
v__time__crest_factor,val,1515,0,0,0,4.451488122931425,0.48031246458376997,3.6615774573489728,4.155363422346526,4.337064148045388,4.618191771088917,9.594288405574272,0.23070006363453527,False
v__time__impulse_factor,val,1515,0,0,0,5.6060147907583895,0.6471638911936203,4.587091071296603,5.212595733622363,5.447198305316719,5.806354363933151,12.080457195843097,0.41882110206486795,False
v__time__clearance_factor,val,1515,0,0,0,6.633597995161887,0.7952921434741225,5.416239265715676,6.161255487150826,6.437528970004193,6.859244823386545,14.256513053252894,0.6324895934716641,False
mag__time__mean,val,1515,0,0,0,0.8875995926484522,0.8874984257007957,0.5584591873759044,0.6675629925072553,0.6915760741227843,0.7188152566960047,7.496559666849557,0.7876534556213909,False
mag__time__std,val,1515,0,0,0,0.5203550712540551,0.6528948477212273,0.29788925995476023,0.3612583809722637,0.37415310330787926,0.3917311104710284,5.377139440099932,0.42627168218092454,False
mag__time__rms,val,1515,0,0,0,1.0303389428240193,1.1004222997341104,0.6330299771094122,0.7589997942333581,0.7859349053014243,0.8184325540959936,9.225618428967987,1.2109292377521084,False
mag__time__mean_abs,val,1515,0,0,0,0.8875995926484522,0.8874984257007957,0.5584591873759044,0.6675629925072553,0.6915760741227843,0.7188152566960047,7.496559666849557,0.7876534556213909,False
mag__time__ptp,val,1515,0,0,0,4.1252193218083715,5.241962841533685,2.128075865756273,2.677521438597864,2.8806675380479074,3.1950937179007637,40.40818777233843,27.47817443201991,False
mag__time__skewness,val,1515,0,0,0,0.8204491891894111,0.18064012683826844,0.6647562806395386,0.7510477914779263,0.7734346174287461,0.8004929038487438,1.9073153550608926,0.03263085542414571,False
mag__time__kurtosis,val,1515,0,0,0,0.8446020915370211,0.6441598011799021,0.30948125472917365,0.5727897740826082,0.6620480387323044,0.7819378064451548,5.7540966918050245,0.4149418494561311,False
mag__time__crest_factor,val,1515,0,0,0,3.8044939929024393,0.4795019701383371,3.0910411177295427,3.4849594848715975,3.679846658331616,3.978197967657554,7.791040408359461,0.22992213936654674,False
mag__time__impulse_factor,val,1515,0,0,0,4.3523949801367,0.6008275040980358,3.5125045477642605,3.9684914643006937,4.190361702224908,4.538874289922385,8.897472237634643,0.3609936896806752,False
mag__time__clearance_factor,val,1515,0,0,0,4.728123373030884,0.6861242940774337,3.8051886620884052,4.300232832867319,4.536604883425783,4.920102648079926,9.643252916351639,0.47076654692325676,False
h__spectral__centroid,val,1515,0,0,0,3612.9000764106336,449.30432861231554,1825.533594366859,3399.087535884655,3591.3774511820643,3952.3787667546476,4563.483824851548,201874.37970976363,False
h__spectral__bandwidth,val,1515,0,0,0,2978.6897616014985,253.36533139618112,1795.8609679501922,2872.6490342843435,2935.612212576791,3105.2748667371716,3420.7686830117127,64193.99115349668,False
h__spectral__rms_frequency,val,1515,0,0,0,4686.306648765039,479.83124387789434,2560.7986098811016,4464.970106971225,4674.833424030398,5000.352298889292,5698.0165786389425,230238.0226014073,False
h__spectral__peak_frequency,val,1515,0,0,0,1080.7822813531352,292.39418424574205,337.5,1049.21875,1079.6875,1081.25,7390.625,85494.35898073294,False
h__spectral__entropy,val,1515,0,0,0,0.8052390017919057,0.05553311537144571,0.484226784859782,0.7991256520452792,0.8184900090227258,0.8330291920932634,0.8686151795826507,0.0030839269028582993,False
v__spectral__centroid,val,1515,0,0,0,2575.1335936407318,413.840265725478,1404.8164986924546,2318.373337301103,2438.593131987488,2826.9143731744534,3905.773213302996,171263.76553573422,False
v__spectral__bandwidth,val,1515,0,0,0,3192.8676779101447,440.61260288821273,1772.8849072847156,2925.2834817192115,3009.0944909538125,3586.326054876387,4223.300802792443,194139.46582392583,False
v__spectral__rms_frequency,val,1515,0,0,0,4103.459320246429,593.9207625455767,2261.9969693782664,3766.291254097933,3865.20925385893,4598.211449511631,5752.506763544265,352741.8721827193,False
v__spectral__peak_frequency,val,1515,0,0,0,314.07126650165014,284.9955974969185,245.3125,247.65625,247.65625,247.65625,3121.875,81222.49059262557,False
v__spectral__entropy,val,1515,0,0,0,0.7376023065979462,0.03755142777424087,0.47940674926250215,0.7334190339882678,0.7429460806302506,0.7537608704138137,0.7931394696847713,0.0014101097278840285,False
mag__spectral__centroid,val,1515,0,0,0,4118.907868874924,571.2336997757509,1559.425817609979,3934.709597585119,4086.546364256699,4428.076825001612,5207.436177190148,326307.9397594927,False
mag__spectral__bandwidth,val,1515,0,0,0,3638.9244578543626,261.06937884020255,2423.173294734521,3528.692371105515,3584.987257315272,3814.7552257347825,4107.686353276274,68157.2205680092,False
mag__spectral__rms_frequency,val,1515,0,0,0,5501.758692233115,576.4457433404264,2882.507235651254,5293.3799257662995,5451.806324021876,5785.396696203988,6605.945143793382,332289.69501529675,False
mag__spectral__peak_frequency,val,1515,0,0,0,92.18337458745874,247.7356847660341,0.78125,39.84375,39.84375,39.84375,4953.125,61372.969506495814,False
mag__spectral__entropy,val,1515,0,0,0,0.9121786914168519,0.06449396923111186,0.5469277144497233,0.9239119395646753,0.9272046405221647,0.9322902691857214,0.9415795961537056,0.004159472067183604,False
h__time__mean,test,114,0,0,0,-0.0016747967892574525,0.009747977589342552,-0.023693300341006,-0.00890712150195358,-0.0021290041457185972,0.003697513521993623,0.02149056677114434,9.502306708232463e-05,False
h__time__std,test,114,0,0,0,4.276027025063675,1.41140268187576,0.6995979819911442,4.055295001957799,4.36089583976084,5.319687420812838,7.021203991950464,1.9920575304060875,False
h__time__rms,test,114,0,0,0,4.2760445932910365,1.4113841127343223,0.6996664452134718,4.055307984408364,4.360908871329443,5.31969012270064,7.021224825710791,1.99200511367885,False
h__time__mean_abs,test,114,0,0,0,3.449936120804502,1.1362136690619633,0.554157107505673,3.2662346561762794,3.5622993771185927,4.308411975916023,5.54409474323628,1.2909815017632489,False
h__time__ptp,test,114,0,0,0,31.87775685076128,10.959565779130138,5.904233455657959,28.46548557281494,31.50923252105713,38.853031396865845,54.05728816986084,120.11208206708037,False
h__time__skewness,test,114,0,0,0,-0.018724544143872982,0.10667558237729091,-0.25874450983503416,-0.07620071992925348,-0.01831263221052217,0.0320068616608367,0.26739110276577066,0.011379679875534178,False
h__time__kurtosis,test,114,0,0,0,-0.17341538530749284,0.24652162010035103,-0.6607583820056515,-0.2788479431909824,-0.15573865614294968,-0.041539741345628434,0.5451030128584149,0.06077290917690179,False
h__time__crest_factor,test,114,0,0,0,3.955213697382463,0.4517251142763177,3.106233604428448,3.684929060556047,3.8613293416728762,4.117948623783804,6.462520707927182,0.20405557886795228,False
h__time__impulse_factor,test,114,0,0,0,4.912786467574237,0.5971158517705049,3.7944535274454014,4.564496472741723,4.775407015491226,5.152214737480666,8.24934316342666,0.3565473404356155,False
h__time__clearance_factor,test,114,0,0,0,5.7688198795075385,0.729983877062994,4.420577850948375,5.335814658408321,5.6104268112200035,6.062143396069754,9.829961777333127,0.5328764607719202,False
v__time__mean,test,114,0,0,0,-0.0030318178589860685,0.04176398308432275,-0.25584874547050207,-0.009867206605572788,-0.001792636647486856,0.0037258993133225385,0.28064588360310005,0.0017442302830675965,False
v__time__std,test,114,0,0,0,6.645185330735116,3.576088778470981,0.8553185496243473,3.91484614372918,5.754085113205423,8.14845443634443,15.431683394983002,12.788410951506073,False
v__time__rms,test,114,0,0,0,6.645565864045602,3.575626770254088,0.8881000898089912,3.9148461986316843,5.754108031808617,8.14845889833613,15.431685897199603,12.78510680015768,False
v__time__mean_abs,test,114,0,0,0,5.413713318441001,2.993301442021602,0.7110808506106293,3.161400956513896,4.605676679336888,6.461719997816246,12.884652446222884,8.959853522808602,False
v__time__ptp,test,114,0,0,0,46.73025076849419,21.148893497197335,6.768441200256348,30.565047264099125,46.783918142318726,62.32952177524567,89.82131481170654,447.2756961557957,False
v__time__skewness,test,114,0,0,0,-0.03998609568070375,0.13092099166345372,-0.2578416022029263,-0.14834031207207163,-0.06094228863348872,0.05478082522374868,0.3696089401460561,0.017140306058142117,False
v__time__kurtosis,test,114,0,0,0,-0.2694365304414273,0.2560482923479996,-0.7312517862530727,-0.4153614933970712,-0.20851453835736677,-0.1004770797840302,0.32895883465875597,0.06556072801432665,False
v__time__crest_factor,test,114,0,0,0,3.8380416275207945,0.607475924030801,2.854209151929562,3.457740814929495,3.7252902126010454,4.256981307908759,5.850562839428191,0.3690269982770754,False
v__time__impulse_factor,test,114,0,0,0,4.744312613467624,0.7966583940585934,3.423112262193563,4.263286636791433,4.654213274160847,5.286410933290875,7.2338265032543525,0.6346645968240171,False
v__time__clearance_factor,test,114,0,0,0,5.55518955976742,0.9691326237690265,3.9336200943168738,4.942796014573587,5.49694486126121,6.1925365479791346,8.464195832519469,0.9392180424534375,False
mag__time__mean,test,114,0,0,0,7.038796342453734,3.2593115332294778,0.999780648263512,5.106725036838938,6.457835500980402,8.577842069465863,14.99516654655604,10.62311167064269,False
mag__time__std,test,114,0,0,0,3.7185692622167057,1.7971343722528208,0.527973916441602,2.7307892309305766,3.289561336354831,4.633753350165247,7.910721074848569,3.22969195193254,False
mag__time__rms,test,114,0,0,0,7.9620548195898735,3.7189915273987744,1.134266959956069,5.78685920222026,7.244782912866155,9.781017848056825,16.953894174584395,13.83089798086387,False
mag__time__mean_abs,test,114,0,0,0,7.038796342453734,3.2593115332294778,0.999780648263512,5.106725036838938,6.457835500980402,8.577842069465863,14.99516654655604,10.62311167064269,False
mag__time__ptp,test,114,0,0,0,25.765623698283218,11.234805090001222,3.6320473065362253,17.670385035511963,25.271666045634746,34.95487505143616,50.501544595538455,126.22084541031737,False
mag__time__skewness,test,114,0,0,0,0.6298958763063865,0.14187808117066206,0.3516586005325142,0.5253877222251009,0.5939147753665097,0.7163241336893065,1.0866266313823745,0.02012938991666897,False
mag__time__kurtosis,test,114,0,0,0,0.21066295067621169,0.4348600380992817,-0.4368372701058796,-0.06732282200546813,0.1544979152149506,0.39606586472144667,1.539110861151432,0.18910325273570874,False
mag__time__crest_factor,test,114,0,0,0,3.2821686479287844,0.42078361961086874,2.4977314974886484,2.9790749050443193,3.2187818136817423,3.55090127750689,4.933154226989528,0.1770588545328243,False
mag__time__impulse_factor,test,114,0,0,0,3.708750204814801,0.47627938714062573,2.7917893195187804,3.3707022788441305,3.632099462044386,4.003279910336712,5.649127948957266,0.22684205461505003,False
mag__time__clearance_factor,test,114,0,0,0,4.003956700194217,0.5124642743393251,3.0015871529756444,3.6351712276422785,3.934468028965804,4.329820745746497,6.14689640679185,0.262619632474131,False
h__spectral__centroid,test,114,0,0,0,2085.772349952955,636.779986713137,1295.2015798386851,1818.3551113074668,1965.3080837258688,2097.419820121162,4729.296203169038,405488.7514783829,False
h__spectral__bandwidth,test,114,0,0,0,2446.0794793977684,444.7639691714249,1515.6268209169368,2193.1636182367047,2442.9963595574527,2583.373426548077,3804.739834820851,197814.9882731202,False
h__spectral__rms_frequency,test,114,0,0,0,3220.6360089961495,751.3711151408393,2053.8788246154886,2851.0488226491825,3154.1024719032675,3283.9462030025034,6069.784822214184,564558.5526679883,False
h__spectral__peak_frequency,test,114,0,0,0,973.9035087719299,268.0737376350875,248.4375,744.53125,992.1875,1114.0625,1492.96875,71863.52880964574,False
h__spectral__entropy,test,114,0,0,0,0.611646740929305,0.07433743737964306,0.4043624022235724,0.5603227630504996,0.6086519351728548,0.6639867073254037,0.8047828549706938,0.005526054596172353,False
v__spectral__centroid,test,114,0,0,0,1584.5140719006374,331.903967833348,1179.6251814768323,1336.0267941850598,1482.4112998357496,1781.0477088169348,2684.403921377954,110160.24386352011,False
v__spectral__bandwidth,test,114,0,0,0,2235.0424945162677,489.9242720864611,1409.091696714112,1836.1376005726763,2180.3891376000784,2556.3876752663127,3628.478678859335,240025.79237944874,False
v__spectral__rms_frequency,test,114,0,0,0,2740.5428480822934,587.97170885392,1837.67651628977,2270.6887745752133,2635.803920764079,3120.9931976520693,4505.59657268389,345710.73041259876,False
v__spectral__peak_frequency,test,114,0,0,0,933.1277412280701,169.8743370088657,248.4375,990.625,991.40625,992.7734375,994.53125,28857.290374201675,False
v__spectral__entropy,test,114,0,0,0,0.5084752048688705,0.06098438587053574,0.31616541315552427,0.4657055596482818,0.5210648010280454,0.5544145808182193,0.6381916091315375,0.0037190953200063994,False
mag__spectral__centroid,test,114,0,0,0,2686.269320861351,598.9569372443865,1969.9468361956297,2268.7602429753856,2491.5413861643165,2994.6605816708916,4841.276744450282,358749.412673176,False
mag__spectral__bandwidth,test,114,0,0,0,3056.9658079271994,369.285022089876,2450.7003360525964,2767.5714786753524,2986.0334840366218,3347.893530592899,4072.058890450284,136371.42753992023,False
mag__spectral__rms_frequency,test,114,0,0,0,4074.813354833805,672.3836542615164,3145.670777763024,3574.7003804181677,3884.0598623213946,4513.682250678291,6296.8958665585105,452099.7785180704,False
mag__spectral__peak_frequency,test,114,0,0,0,330.8388157894737,336.1587209334156,123.4375,124.21875,248.4375,371.09375,1989.0625,113002.68565959,False
mag__spectral__entropy,test,114,0,0,0,0.7370379785346564,0.0580416756679091,0.6384622523511971,0.6828134799473637,0.7272804692853942,0.7841930208437525,0.8955622592641947,0.003368836114338751,False
h__time__mean,all,9216,0,0,0,0.0012053979029696092,0.02369270537590687,-0.179895498241038,-0.010604588212014222,0.0008730999422311586,0.012735304992182277,0.12778334899336047,0.0005613442880295262,False
h__time__std,all,9216,0,0,0,1.060477197631112,1.158209115858884,0.3381267485237921,0.48535955714090806,0.5257542787736429,1.0699757091428426,9.894367671732972,1.341448356058618,False
h__time__rms,all,9216,0,0,0,1.0608838049644451,1.1580797003619614,0.3381332623511846,0.48587979153011496,0.5259179234472349,1.07067890009491,9.894413089258727,1.34114859239045,False
h__time__mean_abs,all,9216,0,0,0,0.8361504189214739,0.9130308505554396,0.269910242202214,0.38665520261200226,0.41729291085328235,0.8440649665028188,8.18645392243319,0.8336253340659896,False
h__time__ptp,all,9216,0,0,0,9.924254423886952,10.309359107054876,2.608656883239746,4.182019829750061,5.1566362380981445,10.770559310913086,102.08518981933594,106.2828851982153,False
h__time__skewness,all,9216,0,0,0,-0.01597443290897478,0.07886465524878246,-0.9294023197085473,-0.02436994965026159,-0.003804570591626869,0.013263540230751334,0.3554177930245968,0.0062196338475093114,False
h__time__kurtosis,all,9216,0,0,0,0.2894548037173615,1.5570841847851773,-0.7057020611266109,0.030374583067219185,0.08933760434236038,0.33815435708580077,141.4592603749556,2.4245111585081203,False
h__time__crest_factor,all,9216,0,0,0,4.973919465624674,1.0571718030070967,3.106233604428448,4.303616232170225,4.664089596348572,5.334781432135351,26.5172872452608,1.1176122210732755,False
h__time__impulse_factor,all,9216,0,0,0,6.302822923441007,1.4581202902265489,3.7944535274454014,5.403433486866729,5.8745753798047335,6.776256546207864,49.666527311730526,2.126114780770355,False
h__time__clearance_factor,all,9216,0,0,0,7.4782427600994295,1.7963169228998925,4.420577850948375,6.379955349465297,6.947296833446993,8.049639850778338,66.08696245348041,3.226754487496539,False
v__time__mean,all,9216,0,0,0,0.001428590354343703,0.02397305237317493,-0.7142995534201289,-0.009339039967339305,0.0015691850514170866,0.01253848744051998,0.28064588360310005,0.0005747072400869882,False
v__time__std,all,9216,0,0,0,1.1834926700572623,1.365620518647475,0.4444679087377351,0.5189602995544554,0.6693794219877862,1.1250517048441488,15.431683394983002,1.8649194009509986,False
v__time__rms,all,9216,0,0,0,1.1837891337690722,1.3655747273258332,0.44447426329158,0.5191123618676369,0.669449813511553,1.1250930031722814,15.431685897199603,1.8647943359110235,False
v__time__mean_abs,all,9216,0,0,0,0.9358018488612887,1.1023845390185907,0.35533823743497767,0.4141484218107635,0.5329825099675403,0.8603506564267394,12.884652446222884,1.2152516718672308,False
v__time__ptp,all,9216,0,0,0,10.267888663543594,10.127765695706263,3.4271240234375,4.399329423904419,5.871939659118652,11.551395058631897,98.36350917816162,102.57163798712455,False
v__time__skewness,all,9216,0,0,0,-0.053592568059821016,0.1226079064327783,-0.5685536922293934,-0.102944037873952,-0.012811147188830224,0.018681791621108196,0.4560350477411001,0.015032698719828918,False
v__time__kurtosis,all,9216,0,0,0,0.33230600789391235,0.6832507343186769,-0.8322409793388377,-0.009744957492674566,0.042487210698947564,0.3678800400460628,24.461173645599146,0.46683156594701125,False
v__time__crest_factor,all,9216,0,0,0,4.7129774648925356,0.8818568201332768,2.854209151929562,4.178588504891902,4.4813299966093485,5.030330817572622,20.37099033734501,0.7776714512155745,False
