feature,split,count,missing_count,nan_count,inf_count,mean,std,min,p25,median,p75,max,variance,is_constant
v__time__std,train,442,0,0,0,1.8987634553753265,1.7247923437373864,0.5006163782860715,0.6165297473709475,0.9926638869323325,2.8643090109084253,11.600106701791171,2.9749086290151063,False
v__time__rms,train,442,0,0,0,1.8989741851759996,1.7247096245601155,0.500744650451829,0.6171434822882249,0.9930180887477628,2.8643571315331164,11.600636579172015,2.9746232890502946,False
v__time__mean_abs,train,442,0,0,0,1.512284312091767,1.3893653989894499,0.39930988632408604,0.49013648889832084,0.7831197701470243,2.2918781000287405,9.67868612966679,1.9303362119091132,False
v__time__ptp,train,442,0,0,0,16.120853709958798,13.128114958678431,3.8056254386901855,5.875867605209351,9.900093078613281,25.077179074287415,72.47927188873291,172.3474023682764,False
v__time__skewness,train,442,0,0,0,-0.023695810114881723,0.11525311169905672,-0.4045330501382902,-0.09552293571085708,-0.004037382285086185,0.046417970062277054,0.3726813546697477,0.013283279756315245,False
v__time__kurtosis,train,442,0,0,0,0.12613256489547903,0.3183623898455814,-0.6492233427541905,-0.041512484323847354,0.0732834752040552,0.25224906588426954,1.5366100382382957,0.10135461126818995,False
v__time__crest_factor,train,442,0,0,0,4.749816543800294,0.8379196214780534,3.2294126078875927,4.1908553578912615,4.551433892097713,5.122804203454657,9.610340501399554,0.7021092920579244,False
v__time__impulse_factor,train,442,0,0,0,5.986757260484618,1.0820299072546646,3.8772012667864186,5.27233421394962,5.765341262727752,6.460685450046086,12.31035981318505,1.1707887201935383,False
v__time__clearance_factor,train,442,0,0,0,7.087721733474508,1.2986694080955714,4.442728630108565,6.216697909453133,6.82008475790929,7.652906643611898,14.726817563582937,1.686542231523302,False
mag__time__mean,train,442,0,0,0,2.19052473388929,1.8232022003550652,0.6171355827289914,0.7768086100626603,1.1311937829602257,3.507556902049605,12.130569895045344,3.3240662633795512,False
mag__time__std,train,442,0,0,0,1.282803042259098,1.058193980868586,0.32942480722697187,0.4307972258263652,0.6642754204259902,2.107458204580307,5.994011752454357,1.1197745011465057,False
mag__time__rms,train,442,0,0,0,2.540199120135887,2.105994171311228,0.6995548806825519,0.8909547244173555,1.3167910689429623,4.161932139527112,13.530665278068975,4.435211449596865,False
mag__time__mean_abs,train,442,0,0,0,2.19052473388929,1.8232022003550652,0.6171355827289914,0.7768086100626603,1.1311937829602257,3.507556902049605,12.130569895045344,3.3240662633795512,False
mag__time__ptp,train,442,0,0,0,11.666249996327604,8.5845805519352,2.3236065519023947,4.017301851625238,8.040268935813849,19.424132508012043,38.79470848057901,73.69502325266406,False
mag__time__skewness,train,442,0,0,0,1.0321159309214454,0.31797876891515736,0.5672226385432607,0.7717733070233119,0.9265405012939381,1.278601400577691,2.5431495431838673,0.10111049748079903,False
mag__time__kurtosis,train,442,0,0,0,2.047922240453169,2.0903370533701118,-0.06668346503922873,0.6883462714430751,1.306425508593231,2.4773563329203467,12.878164033219692,4.3695089966920415,False
mag__time__crest_factor,train,442,0,0,0,4.832194713739816,1.291015381674321,2.8523865366945955,3.8580755496051564,4.5675660348759095,5.379009889073073,11.669337025355082,1.6667207157196928,False
mag__time__impulse_factor,train,442,0,0,0,5.594674849020669,1.5341273228549803,3.1816054650036465,4.434048518144543,5.26589883288438,6.288756418599458,13.423045225308094,2.3535466427301888,False
mag__time__clearance_factor,train,442,0,0,0,6.111068555099529,1.6913004769328766,3.402632461199378,4.804629601225955,5.7288631554429275,6.871113432627773,14.56990126536585,2.860497303273376,False
h__spectral__centroid,train,442,0,0,0,4554.588984221857,1353.681961636865,1549.5728551890763,3491.235795125509,4376.112840266671,5762.702389406599,8212.103273206008,1832454.8532610312,False
h__spectral__bandwidth,train,442,0,0,0,3782.5391624312247,398.4311697679716,2041.583321041475,3566.363896250292,3714.5071717717274,4041.7969752438453,4803.1756131479415,158747.3970426742,False
h__spectral__rms_frequency,train,442,0,0,0,5984.555564426345,1108.2329525503076,2563.0525726745373,5234.270116371396,6017.03184360637,6890.711176187511,8981.496354961215,1228180.2771183725,False
h__spectral__peak_frequency,train,442,0,0,0,853.5050197963801,434.4942229060675,34.375,433.203125,1030.078125,1093.75,1539.0625,188785.22973874747,False
h__spectral__entropy,train,442,0,0,0,0.7560814066913961,0.10530182273364522,0.495438777430868,0.6521022233949659,0.7765713520311841,0.8616757720461359,0.8932148014994877,0.01108847387102804,False
v__spectral__centroid,train,442,0,0,0,3082.8035550510735,1430.9479965423945,931.9308911879216,1865.0185335679466,2674.813645330619,4597.13131619783,6996.09049279955,2047612.1688086928,False
v__spectral__bandwidth,train,442,0,0,0,3508.3956754606197,744.0579009179909,1592.2598916295003,2948.7684621754793,3430.1270510984414,4279.066858612161,4555.34632774825,553622.1599184867,False
v__spectral__rms_frequency,train,442,0,0,0,4711.136258596459,1489.61319015752,1844.93543205238,3481.6454959274033,4293.421927720106,6286.620059424971,8241.054183528593,2218947.456291264,False
v__spectral__peak_frequency,train,442,0,0,0,701.4387726244344,394.06812739334464,34.375,405.46875,860.15625,1086.71875,1200.0,155289.68902729728,False
v__spectral__entropy,train,442,0,0,0,0.6507784140879056,0.12392499981712107,0.39614250768381265,0.5432227047772498,0.623783460774606,0.7816893778226957,0.8374030385219703,0.01535740557967346,False
mag__spectral__centroid,train,442,0,0,0,4146.456406101916,1285.0660279013264,1345.736678857821,3123.051451024997,3986.6343431287332,5251.914664888845,6273.819243110449,1651394.6960660925,False
mag__spectral__bandwidth,train,442,0,0,0,3885.3513608791327,355.979477101284,2255.55625739488,3819.2633504058485,3976.8852514251275,4103.031479360269,4331.0816800272205,126721.38811730356,False
mag__spectral__rms_frequency,train,442,0,0,0,5729.435871730853,1113.8835671182428,2626.5074222427925,4969.39884661874,5718.136127889801,6682.651686808806,7441.471756785188,1240736.601096061,False
mag__spectral__peak_frequency,train,442,0,0,0,140.58964932126696,213.79109888453456,15.625,34.375,107.8125,109.375,1528.125,45706.633962256834,False
mag__spectral__entropy,train,442,0,0,0,0.8243680642758796,0.10701336211085749,0.5635182988780976,0.7325485873429797,0.8389082756860782,0.9243771443231497,0.9532954090203969,0.011451859670269508,False
h__time__mean,val,122,0,0,0,-0.0049399429698420375,0.05366980825646659,-0.14396346310699,-0.02561677554369292,0.003750184819632154,0.02693301431661011,0.11460630807268612,0.0028804483182858893,False
h__time__std,val,122,0,0,0,0.4373004541119923,0.15277658730276406,0.3692177285383841,0.3860830316303614,0.4072696703985108,0.4741124320075179,2.051469542660349,0.02334068562787909,False
h__time__rms,val,122,0,0,0,0.44072780205091766,0.1524343420907246,0.3707124663436949,0.39057196899663565,0.4103488319214782,0.475779615072752,2.0519092869264326,0.023236228648632055,False
h__time__mean_abs,val,122,0,0,0,0.3459944105796714,0.0754428333731373,0.2961586676487735,0.3113645408239752,0.3267691663122818,0.3777904155707556,1.0955279321450637,0.005691621107366959,False
h__time__ptp,val,122,0,0,0,4.77907769015578,8.91518225449128,2.7895450592041016,3.178471326828003,3.4836947917938232,4.576250910758972,102.08518981933594,79.4804746307962,False
h__time__skewness,val,122,0,0,0,0.0071107716396028855,0.03163040024253812,-0.03669431447600529,-0.004380466577052886,0.00589249707271629,0.014546162434526659,0.3091256672356449,0.0010004822195031553,False
h__time__kurtosis,val,122,0,0,0,1.2852464646404522,12.744656504737238,-0.055540031485858066,0.007578292172437995,0.04908434711936693,0.16682638911420222,141.4592603749556,162.4262694237412,False
h__time__crest_factor,val,122,0,0,0,5.028543312672483,2.1977558491599862,3.653028765174086,4.196264505878624,4.538429533389658,5.259108692893601,26.5172872452608,4.830130772516933,False
h__time__impulse_factor,val,122,0,0,0,6.461473005824504,4.136268139739147,4.570414270866803,5.267048849262666,5.706516388711684,6.619842716904391,49.666527311730526,17.10871412382114,False
h__time__clearance_factor,val,122,0,0,0,7.700507943709426,5.528588172837009,5.394398394509321,6.2236249132523485,6.746174001683999,7.836368733430474,66.08696245348041,30.565287184833252,False
v__time__mean,val,122,0,0,0,0.0018086865095685255,0.042336716444882586,-0.10331898697749017,-0.02026099817650906,-0.0026506066587341295,0.02052459402003045,0.13394439707300612,0.0017923975593343918,False
v__time__std,val,122,0,0,0,0.6380588311621287,0.1756082441184167,0.5387900732951844,0.563208220150443,0.6043365859253003,0.6912732455780867,2.4433471904360684,0.030838255402353427,False
v__time__rms,val,122,0,0,0,0.639553271743137,0.1752843659178097,0.538913436970262,0.5675744799415456,0.6084311775635516,0.6931717239477354,2.443367331177747,0.030724608935208605,False
v__time__mean_abs,val,122,0,0,0,0.5065161077869859,0.10912680831019524,0.42834397473611363,0.4521942434471433,0.4861495776320012,0.5494276318437971,1.5814804652524996,0.011908660291970097,False
v__time__ptp,val,122,0,0,0,6.132581116723233,8.419256306612873,4.160428047180176,4.654976725578308,5.017894506454468,6.026071310043335,98.19418430328369,70.88387675644064,False
v__time__skewness,val,122,0,0,0,-0.0018654146862917824,0.031155802105100154,-0.06368946629757706,-0.01664824351660978,-0.005077549713621909,0.015778666136695672,0.18833541814322977,0.0009706840048121632,False
v__time__kurtosis,val,122,0,0,0,0.24074548398628917,2.203195588186751,-0.1045864987799705,-0.008924015165713395,0.027646636592583818,0.07606420504409317,24.461173645599146,4.854070799805562,False
v__time__crest_factor,val,122,0,0,0,4.6335371256181865,1.526553247424969,3.8290099294741218,4.131754699807999,4.350981983407321,4.706038662176092,20.37099033734501,2.330364817223719,False
v__time__impulse_factor,val,122,0,0,0,5.864971674460223,2.4253702682087863,4.817457917775975,5.179721476781802,5.464900092352505,5.910361005275294,31.472922611193585,5.882420937911161,False
v__time__clearance_factor,val,122,0,0,0,6.954602653062982,3.1447608965551885,5.701997326001653,6.118318192609777,6.449653955527662,6.988055428163243,40.37760651294426,9.889521096502595,False
mag__time__mean,val,122,0,0,0,0.6760083073102446,0.15417232480824397,0.5766010444057597,0.6052938524942272,0.6428002764997647,0.7370068593553833,2.220340119174525,0.02376910573677868,False
mag__time__std,val,122,0,0,0,0.38057430602902276,0.1778681556184565,0.312060583457688,0.32993470423371335,0.35294237639004616,0.41002390481988854,2.2913894020933374,0.03163708078311146,False
mag__time__rms,val,122,0,0,0,0.77690069018277,0.23163665097596348,0.6562860753812948,0.6888481658314869,0.7333355480100169,0.8439289610874241,3.1906700921345044,0.053655538075360325,False
mag__time__mean_abs,val,122,0,0,0,0.6760083073102446,0.15417232480824397,0.5766010444057597,0.6052938524942272,0.6428002764997647,0.7370068593553833,2.220340119174525,0.02376910573677868,False
mag__time__ptp,val,122,0,0,0,3.340889235313849,4.67922338689388,2.159164850034403,2.4736196839165934,2.7204246762461715,3.2918854599870055,54.40104718693805,21.895131504454632,False
mag__time__skewness,val,122,0,0,0,0.8602697920852095,0.5293468385786098,0.6936917886441974,0.7691663083921895,0.8032782480236087,0.8398859586878323,6.641079614537934,0.28020807551316873,False
mag__time__kurtosis,val,122,0,0,0,1.5604691104769526,8.39966571296903,0.33976594295951035,0.6198976693313814,0.7187978269563624,0.8916572949049614,93.89677181653586,70.55438408962752,False
mag__time__crest_factor,val,122,0,0,0,3.9444424414590795,1.2869716014930186,3.270358588422547,3.543970999411108,3.7023860018417407,3.999183596207846,17.053509493307658,1.6562959030495048,False
mag__time__impulse_factor,val,122,0,0,0,4.543257141383702,1.9003760234936102,3.7252568662543273,4.035403258738253,4.227300122712195,4.552778451432569,24.50621066400307,3.611429030669387,False
mag__time__clearance_factor,val,122,0,0,0,4.947107337134114,2.2525865309960107,4.036819759038905,4.373138297229292,4.58900005309074,4.933937554924562,28.782066642074774,5.074146079624642,False
h__spectral__centroid,val,122,0,0,0,3903.667216663796,591.3064391149617,2735.2663696443233,3333.594515552079,3957.473706272209,4382.559705276686,5165.675534483697,349643.3049388158,False
h__spectral__bandwidth,val,122,0,0,0,3596.8733008881977,220.63045462518176,2976.5351243580267,3388.4335657728716,3635.4261649582295,3773.646968676867,4226.204690388936,48677.79750811438,False
h__spectral__rms_frequency,val,122,0,0,0,5313.728551254428,582.0010885973317,4042.4551276970647,4756.823580697096,5379.901082160324,5780.364854257777,6617.0891680660125,338725.26712847914,False
h__spectral__peak_frequency,val,122,0,0,0,908.3952356557377,216.8302018828292,215.625,957.03125,957.8125,1020.3125,1203.125,47015.336448548456,False
h__spectral__entropy,val,122,0,0,0,0.8120644818548862,0.04276147586425579,0.6965915162434183,0.7703999613209244,0.8332250637872752,0.849650269506568,0.863701928581351,0.0018285438180893304,False
v__spectral__centroid,val,122,0,0,0,2351.417302733129,288.41177949037916,1984.4990540946565,2117.278470707274,2328.225522486199,2505.5123942511636,3233.282226846272,83181.35454880708,False
v__spectral__bandwidth,val,122,0,0,0,3162.4354550299577,317.0409317339281,2711.5831191804755,2847.896441817427,3189.9147927199147,3397.9199073600375,3876.776174668036,100514.95239471727,False
v__spectral__rms_frequency,val,122,0,0,0,3941.4537851360874,422.8471418884221,3365.328019709943,3545.358917484869,3959.837235040537,4205.109841500734,5048.119200941447,178799.70540320734,False
v__spectral__peak_frequency,val,122,0,0,0,493.2120901639344,261.0527808451751,215.625,228.90625,553.90625,753.90625,756.25,68148.55438699904,False
v__spectral__entropy,val,122,0,0,0,0.7598165746865618,0.02366843442549423,0.7010516025599688,0.7394239299160281,0.7658308860364125,0.7781557313227674,0.8172966030782518,0.0005601947881539204,False
mag__spectral__centroid,val,122,0,0,0,4001.224103693858,331.99356678863137,2115.91978247138,3738.204593488431,4053.8563500107207,4223.361574524441,4571.297311340835,110219.72838903745,False
mag__spectral__bandwidth,val,122,0,0,0,3773.1646697497827,169.34349287166802,3160.8045999155397,3613.8069497707174,3818.299885976789,3921.919335377501,4038.7344471416804,28677.21857797668,False
mag__spectral__rms_frequency,val,122,0,0,0,5501.305678054035,347.99243757034054,3803.6564309491687,5187.444966536805,5592.665831939964,5741.73608451636,6091.99483484529,121098.73660614736,False
mag__spectral__peak_frequency,val,122,0,0,0,179.37371926229508,334.51737186083005,1.5625,13.28125,67.1875,107.8125,1507.8125,111901.87207667685,False
mag__spectral__entropy,val,122,0,0,0,0.9188022193241112,0.012205554089856218,0.79915954881085,0.9151042533413593,0.9201446447618904,0.9244872878866739,0.9325912778388312,0.00014897555064040586,False
h__time__mean,test,52,0,0,0,-0.000523114920414224,0.021715815584113365,-0.057044502113130016,-0.011658542714345424,-0.002228495147090521,0.014747680517323523,0.05013759650306326,0.0004715766464832208,False
h__time__std,test,52,0,0,0,2.0627976366085674,1.9369812930313954,0.9338103695640159,0.9708152800096015,0.993236204599077,2.1240840782860544,9.216732108289849,3.7518965295535764,False
h__time__rms,test,52,0,0,0,2.062988436707306,1.9368998888582536,0.9339213211811906,0.9710266137859729,0.9932820712617358,2.1240865310621238,9.216744624124047,3.751581179459115,False
h__time__mean_abs,test,52,0,0,0,1.6398340648926957,1.5314468481275534,0.7453009472936507,0.773583860890782,0.7919051816529579,1.70656646009144,7.313807456664312,2.3453294486398173,False
h__time__ptp,test,52,0,0,0,17.635094202481785,17.659825032675865,7.584547996520996,8.114176988601685,8.609747886657715,17.682385444641113,82.10334777832031,311.86942018472513,False
h__time__skewness,test,52,0,0,0,-0.02118684076291239,0.0873346089938538,-0.5210218075149091,-0.022646723981846032,-0.0030068100974380402,0.008155374010536216,0.1267799041199367,0.00762733392810933,False
h__time__kurtosis,test,52,0,0,0,0.05305744628850117,0.13265699535914327,-0.34108051821519725,-0.00791432144690618,0.032267593262853334,0.07418258799773525,0.4502381089943017,0.017597878417715762,False
h__time__crest_factor,test,52,0,0,0,4.345644047295522,0.416376257642133,3.572865933768858,4.035109097353644,4.287080560592703,4.529935602903917,5.468813793746578,0.1733691879280679,False
h__time__impulse_factor,test,52,0,0,0,5.457993487495134,0.5403989840052186,4.38886088338947,5.055276368954141,5.416850879923086,5.68894948223763,6.934994876218171,0.2920310619138725,False
h__time__clearance_factor,test,52,0,0,0,6.447513789287143,0.6494646548785753,5.11899815561731,5.961650902507403,6.392750134167193,6.71749810832258,8.238309140484755,0.4218043379365469,False
v__time__mean,test,52,0,0,0,0.005051761046277852,0.029633352949834615,-0.06601945497110684,-0.011297918725561538,0.0022583792248210242,0.024290338653082985,0.06873846282534846,0.0008781356070494718,False
v__time__std,test,52,0,0,0,2.0345207511149783,2.2208684777039185,0.7636601457157783,0.7829827041877495,0.8066528686909125,2.587917844695688,11.300475995147874,4.932256795258921,False
v__time__rms,test,52,0,0,0,2.0348994386735857,2.2207249744979713,0.7650864071207134,0.7830039117744754,0.8076678388734118,2.5884338450356723,11.300491701599219,4.931619412359016,False
v__time__mean_abs,test,52,0,0,0,1.6361351165687053,1.7805824142421416,0.6099141688936712,0.624026876239682,0.6455867692399215,2.102221912436482,8.937025623334812,3.1704737339083735,False
v__time__ptp,test,52,0,0,0,15.57004662660452,17.774932237064995,5.76167106628418,6.479796767234802,6.80539608001709,17.825743556022644,98.36350917816162,315.94821603225233,False
v__time__skewness,test,52,0,0,0,-0.01480463552526164,0.08277816256273378,-0.3368635240711706,-0.039518911064230916,-0.018776439058696606,0.003085731831901243,0.23117999768345265,0.0068522241972623806,False
v__time__kurtosis,test,52,0,0,0,-0.06090066295667548,0.21919896832760963,-0.8322409793388377,-0.04465202556568826,-0.008530383978631262,0.04766421122178777,0.2909104143220551,0.0480481877158884,False
v__time__crest_factor,test,52,0,0,0,4.146471986305719,0.44837289738464053,2.9015433755575852,3.887131090755611,4.129128376973277,4.449151264325964,5.364431352222741,0.2010382551090974,False
v__time__impulse_factor,test,52,0,0,0,5.182709843953772,0.6029218679834379,3.4155542916860266,4.870049821639272,5.193099472357694,5.571175273451534,6.731840280869458,0.36351477889263817,False
v__time__clearance_factor,test,52,0,0,0,6.107172305037111,0.7422283945530334,3.8616749188899817,5.734038874741464,6.149654430036797,6.572529492910363,7.946819369695708,0.5509029896807733,False
mag__time__mean,test,52,0,0,0,2.5630287855713143,2.5923356756841174,1.0832063262430518,1.101925537559502,1.1270267075276976,3.0084429314593057,12.90458058633138,6.72020425542463,False
mag__time__std,test,52,0,0,0,1.368350103184747,1.38500353477627,0.5719040550196827,0.588137605535563,0.5969244269653716,1.5870299889414103,6.791266012689507,1.9182347913427624,False
mag__time__rms,test,52,0,0,0,2.9057266557472405,2.938824630596425,1.2271192485408096,1.2481278228192898,1.2752457557743075,3.4017590096459545,14.582506443140435,8.636690209400216,False
mag__time__mean_abs,test,52,0,0,0,2.5630287855713143,2.5923356756841174,1.0832063262430518,1.101925537559502,1.1270267075276976,3.0084429314593057,12.90458058633138,6.72020425542463,False
mag__time__ptp,test,52,0,0,0,10.383885844813351,11.582777964300082,3.915437674083661,4.366120466274496,4.603382016369078,10.078003730836901,60.738202005746196,134.16074537027555,False
mag__time__skewness,test,52,0,0,0,0.7087572896838166,0.08462902183765937,0.47065746394499186,0.6813540928289701,0.7049730881372045,0.7270674337775244,1.050101426659962,0.007162071337199026,False
mag__time__kurtosis,test,52,0,0,0,0.4734148443559905,0.2575484959281526,-0.09805022051800849,0.3896590929222835,0.4506086635068214,0.5397253149524252,1.3184857648952342,0.06633122775485363,False
mag__time__crest_factor,test,52,0,0,0,3.4905357734181317,0.28724597996668066,2.8330179266382816,3.3582216449921125,3.4817810835161627,3.666797427253116,4.300576544362581,0.08251025300701872,False
mag__time__impulse_factor,test,52,0,0,0,3.9560755143040183,0.3317405089331517,3.157615792018775,3.8166100399231553,3.941953789382631,4.157491401389088,4.864631089659808,0.11005176526722651,False
mag__time__clearance_factor,test,52,0,0,0,4.276356054904104,0.36197332278849476,3.3821967580003065,4.124858459218741,4.257662483728469,4.491309732701922,5.2430391010998365,0.13102468641054382,False
h__spectral__centroid,test,52,0,0,0,4153.447021595696,1085.1318161356055,1668.1550746884122,3253.0035709208264,4793.3456752931725,4944.807588923984,5052.30437685029,1177511.0583897575,False
h__spectral__bandwidth,test,52,0,0,0,2571.2040026897384,146.59038437186788,1951.4290246863475,2545.3450196974836,2587.8435769585367,2649.2298100577086,2832.9691199240156,21488.740790291966,False
h__spectral__rms_frequency,test,52,0,0,0,4921.040175386123,919.0079303605924,2567.2585751336023,4264.135933878262,5435.213183565516,5590.182976018332,5684.368551370532,844575.5760656593,False
h__spectral__peak_frequency,test,52,0,0,0,2523.5126201923076,1241.362654558065,328.125,1201.3671875,3530.859375,3534.9609375,3539.84375,1540981.2401314462,False
h__spectral__entropy,test,52,0,0,0,0.7451894979467235,0.09599542379756232,0.4791496383973588,0.6844527881114589,0.7973372870915738,0.8129040702520255,0.8379791070777459,0.009215121390073593,False
v__spectral__centroid,test,52,0,0,0,2680.6981461117603,826.3054542757563,1123.542663159674,1686.2032559509134,3149.210671659431,3319.5440242874124,3474.1794707465733,682780.7037658641,False
v__spectral__bandwidth,test,52,0,0,0,2759.0747066666163,618.7786646412767,1233.169825802085,2164.8916403729563,3142.465306903805,3184.402751025792,3300.0079873433738,382887.03581524163,False
v__spectral__rms_frequency,test,52,0,0,0,3852.655790062583,1010.6170839704145,1668.2493624181839,2734.671945483118,4458.374504615185,4598.848909374443,4746.146967794006,1021346.8904128638,False
v__spectral__peak_frequency,test,52,0,0,0,633.0979567307693,299.7337932123291,34.375,363.28125,419.921875,875.9765625,1202.34375,89840.34679345124,False
v__spectral__entropy,test,52,0,0,0,0.6609900848419563,0.1402870055439336,0.33853942554438066,0.5315629633093928,0.7467931228370293,0.763709337571744,0.7932292034412322,0.019680443924483662,False
mag__spectral__centroid,test,52,0,0,0,4629.977090057791,1170.6991864785716,2070.0216866006463,3517.263129249728,5352.485782092694,5454.4339344218815,5609.6447260606865,1370536.5852215895,False
mag__spectral__bandwidth,test,52,0,0,0,3566.914938897324,441.6465578479659,2244.120927987261,3247.5944798454866,3827.780023180747,3864.085029664695,3918.4101205941324,195051.68205895668,False
mag__spectral__rms_frequency,test,52,0,0,0,5860.374529670948,1175.231328315198,3053.0425025582904,4745.130891248809,6590.108646138254,6703.217623449973,6823.848302927105,1381168.6750535048,False
mag__spectral__peak_frequency,test,52,0,0,0,230.15324519230768,458.68130746100627,34.375,34.375,34.375,217.3828125,1753.90625,210388.54181413818,False
mag__spectral__entropy,test,52,0,0,0,0.8748320591024247,0.09769752089258635,0.5894054636991377,0.7826996858613321,0.9375480207805913,0.9397419720632696,0.9439276865801677,0.009544805588557347,False
h__time__mean,all,9216,0,0,0,0.0012053979029696092,0.02369270537590687,-0.179895498241038,-0.010604588212014222,0.0008730999422311586,0.012735304992182277,0.12778334899336047,0.0005613442880295262,False
h__time__std,all,9216,0,0,0,1.060477197631112,1.158209115858884,0.3381267485237921,0.48535955714090806,0.5257542787736429,1.0699757091428426,9.894367671732972,1.341448356058618,False
h__time__rms,all,9216,0,0,0,1.0608838049644451,1.1580797003619614,0.3381332623511846,0.48587979153011496,0.5259179234472349,1.07067890009491,9.894413089258727,1.34114859239045,False
h__time__mean_abs,all,9216,0,0,0,0.8361504189214739,0.9130308505554396,0.269910242202214,0.38665520261200226,0.41729291085328235,0.8440649665028188,8.18645392243319,0.8336253340659896,False
h__time__ptp,all,9216,0,0,0,9.924254423886952,10.309359107054876,2.608656883239746,4.182019829750061,5.1566362380981445,10.770559310913086,102.08518981933594,106.2828851982153,False
h__time__skewness,all,9216,0,0,0,-0.01597443290897478,0.07886465524878246,-0.9294023197085473,-0.02436994965026159,-0.003804570591626869,0.013263540230751334,0.3554177930245968,0.0062196338475093114,False
h__time__kurtosis,all,9216,0,0,0,0.2894548037173615,1.5570841847851773,-0.7057020611266109,0.030374583067219185,0.08933760434236038,0.33815435708580077,141.4592603749556,2.4245111585081203,False
h__time__crest_factor,all,9216,0,0,0,4.973919465624674,1.0571718030070967,3.106233604428448,4.303616232170225,4.664089596348572,5.334781432135351,26.5172872452608,1.1176122210732755,False
h__time__impulse_factor,all,9216,0,0,0,6.302822923441007,1.4581202902265489,3.7944535274454014,5.403433486866729,5.8745753798047335,6.776256546207864,49.666527311730526,2.126114780770355,False
h__time__clearance_factor,all,9216,0,0,0,7.4782427600994295,1.7963169228998925,4.420577850948375,6.379955349465297,6.947296833446993,8.049639850778338,66.08696245348041,3.226754487496539,False
v__time__mean,all,9216,0,0,0,0.001428590354343703,0.02397305237317493,-0.7142995534201289,-0.009339039967339305,0.0015691850514170866,0.01253848744051998,0.28064588360310005,0.0005747072400869882,False
v__time__std,all,9216,0,0,0,1.1834926700572623,1.365620518647475,0.4444679087377351,0.5189602995544554,0.6693794219877862,1.1250517048441488,15.431683394983002,1.8649194009509986,False
v__time__rms,all,9216,0,0,0,1.1837891337690722,1.3655747273258332,0.44447426329158,0.5191123618676369,0.669449813511553,1.1250930031722814,15.431685897199603,1.8647943359110235,False
v__time__mean_abs,all,9216,0,0,0,0.9358018488612887,1.1023845390185907,0.35533823743497767,0.4141484218107635,0.5329825099675403,0.8603506564267394,12.884652446222884,1.2152516718672308,False
v__time__ptp,all,9216,0,0,0,10.267888663543594,10.127765695706263,3.4271240234375,4.399329423904419,5.871939659118652,11.551395058631897,98.36350917816162,102.57163798712455,False
v__time__skewness,all,9216,0,0,0,-0.053592568059821016,0.1226079064327783,-0.5685536922293934,-0.102944037873952,-0.012811147188830224,0.018681791621108196,0.4560350477411001,0.015032698719828918,False
v__time__kurtosis,all,9216,0,0,0,0.33230600789391235,0.6832507343186769,-0.8322409793388377,-0.009744957492674566,0.042487210698947564,0.3678800400460628,24.461173645599146,0.46683156594701125,False
v__time__crest_factor,all,9216,0,0,0,4.7129774648925356,0.8818568201332768,2.854209151929562,4.178588504891902,4.4813299966093485,5.030330817572622,20.37099033734501,0.7776714512155745,False
v__time__impulse_factor,all,9216,0,0,0,5.995645507085421,1.250410765305466,3.4155542916860266,5.23906878098338,5.628485468919175,6.429578131588655,31.472922611193585,1.5635270819918008,False
