feature,split,count,missing_count,nan_count,inf_count,mean,std,min,p25,median,p75,max,variance,is_constant
mag__time__mean_abs,train,7032,0,0,0,1.289104858820322,1.1523015072079745,0.5029761007709854,0.628382224483587,0.8526045996039516,1.3723026239801248,12.884141345785686,1.3277987635137698,False
mag__time__ptp,train,7032,0,0,0,5.9259603339262545,5.38581680361596,1.7965241451343676,2.427415355350459,4.310001042544698,6.885054016002367,54.66698240845537,29.007022642112037,False
mag__time__skewness,train,7032,0,0,0,0.8748747935215972,0.28708860809255743,0.3714111072327859,0.6648353216493281,0.7475255394989411,0.9947400531230628,3.188829553865868,0.08241986889652204,False
mag__time__kurtosis,train,7032,0,0,0,1.1244941683478815,1.2294811632717273,-0.5305998933455465,0.35167564739454726,0.5820466741068657,1.4619295970290782,15.359861333108732,1.5116239308399997,False
mag__time__crest_factor,train,7032,0,0,0,3.9318058300440657,0.824706303410605,2.6253789596289026,3.3957426259032446,3.6593389053849785,4.208211521390644,11.669337025355082,0.6801404868851849,False
mag__time__impulse_factor,train,7032,0,0,0,4.51395064129479,1.0148265329289987,2.878401042299001,3.843571659482606,4.160462443803182,4.877082863231884,13.423045225308094,1.029872891936692,False
mag__time__clearance_factor,train,7032,0,0,0,4.90958706927235,1.1388980111126803,3.036158150101588,4.15227598210095,4.507524999022186,5.3240856458667345,14.56990126536585,1.2970886797164187,False
h__spectral__centroid,train,7032,0,0,0,5115.34385437775,1404.171258051556,1514.105807708027,4052.5092397683306,5282.5764973818705,6196.812920229988,8212.103273206008,1971696.9219380894,False
h__spectral__bandwidth,train,7032,0,0,0,3657.4321723639646,632.906201311602,1880.5458036467194,3238.3238778369514,3447.1524917852976,4353.985034192083,4803.1756131479415,400570.25965868204,False
h__spectral__rms_frequency,train,7032,0,0,0,6325.288788187253,1380.7757861407563,2473.420958420657,5275.13753405655,6251.295617288242,7483.761335535827,9006.63447860533,1906541.7715926236,False
h__spectral__peak_frequency,train,7032,0,0,0,801.910240685438,649.6571423724744,34.375,328.90625,986.71875,1153.90625,11815.625,422054.4026355694,False
h__spectral__entropy,train,7032,0,0,0,0.8024306722241685,0.07174058326306204,0.32283277095046375,0.7879655887110777,0.8233118990316797,0.844684112222476,0.8962795438596084,0.005146711286924337,False
v__spectral__centroid,train,7032,0,0,0,3414.1543173095815,1119.7280173439285,931.9308911879216,2328.5020683665716,3634.5234173208523,4361.106269194622,6996.09049279955,1253790.8328249652,False
v__spectral__bandwidth,train,7032,0,0,0,3461.3809416053987,785.4059175369359,1140.376817189396,2987.5789586315404,3387.2339320022784,4150.48404898191,4780.559281399139,616862.4553020361,False
v__spectral__rms_frequency,train,7032,0,0,0,4884.439015717798,1284.7242953931693,1565.3234108284348,3856.848834485205,4993.698167668271,6012.56814485159,8241.054183528593,1650516.5151734753,False
v__spectral__peak_frequency,train,7032,0,0,0,623.2051914462457,503.0798122480139,34.375,39.84375,699.21875,1154.6875,5724.21875,253089.29749149695,False
v__spectral__entropy,train,7032,0,0,0,0.7308569370777062,0.08185409909005696,0.26927675569486703,0.705946305228094,0.7544132945789829,0.777838509290709,0.8865689055128804,0.006700093537844863,False
mag__spectral__centroid,train,7032,0,0,0,4767.120510092901,1253.2779660077067,1345.736678857821,3675.9183738774254,5172.3596351045735,5961.519538052369,6273.819243110449,1570705.6600804145,False
mag__spectral__bandwidth,train,7032,0,0,0,3862.82341512235,329.4108835257482,2255.55625739488,3673.105558912937,3953.9048993434117,4102.839609611339,4437.899066190981,108511.53018521405,False
mag__spectral__rms_frequency,train,7032,0,0,0,6169.984850352888,1121.3147777708873,2626.5074222427925,5306.784280935248,6494.74297137586,7193.351017312581,7565.351147220896,1257346.8308473746,False
mag__spectral__peak_frequency,train,7032,0,0,0,141.68699783134244,269.0842749907782,0.78125,39.84375,39.84375,118.75,6050.0,72406.34704731275,False
mag__spectral__entropy,train,7032,0,0,0,0.8885030929223696,0.07754178522323064,0.45400983542287626,0.8359042127828128,0.9244233130388653,0.9443037162897746,0.9532954090203969,0.00601272845560563,False
h__time__mean,val,1679,0,0,0,-0.0018064502921671915,0.017691080470081617,-0.14396346310699,-0.008907115692725898,-0.0016007110218875865,0.005761440696787323,0.11460630807268612,0.00031297432819890326,False
h__time__std,val,1679,0,0,0,0.6655357455975205,0.8768928991131733,0.3692177285383841,0.44664218953295387,0.4664529503508959,0.492696745657893,6.429377639121685,0.7689411565151058,False
h__time__rms,val,1679,0,0,0,0.6658885309015208,0.8768053872940247,0.3707124663436949,0.44680910423320963,0.4665758449593831,0.49329516249091854,6.429378964914891,0.7687876871878246,False
h__time__mean_abs,val,1679,0,0,0,0.5143353753046006,0.6368947527425299,0.2961586676487735,0.3551811289183685,0.37093135036828584,0.3906768164329538,5.118500480890202,0.40563492607096835,False
h__time__ptp,val,1679,0,0,0,6.851881003365622,9.839886792719646,2.7895450592041016,4.111766815185547,4.473578929901123,5.080759525299072,102.08518981933594,96.82337209353852,False
h__time__skewness,val,1679,0,0,0,0.0019518847064155223,0.05068243986588036,-0.5531407747521107,-0.0054438934747125895,0.0067109711620854055,0.019439084228665773,0.3091256672356449,0.002568709710758579,False
h__time__kurtosis,val,1679,0,0,0,0.44035811923731616,3.5053604907891636,-0.27468906877644805,0.09881549812821078,0.1621767673907888,0.2646626972338304,141.4592603749556,12.287552170385647,False
h__time__crest_factor,val,1679,0,0,0,5.266690542065263,1.028985438667479,3.407813872099333,4.675221084323608,5.066945939635617,5.599071722723844,26.5172872452608,1.0588110329897042,False
h__time__impulse_factor,val,1679,0,0,0,6.692944271489101,1.6086116475722456,4.210488464919294,5.877881169286827,6.3864155723642,7.095328911515284,49.666527311730526,2.5876314327050944,False
h__time__clearance_factor,val,1679,0,0,0,7.950322366251791,2.0702476205197042,4.928750041521641,6.951322347949866,7.545021525631059,8.425977599819833,66.08696245348041,4.285925210267497,False
v__time__mean,val,1679,0,0,0,-0.001745792429448826,0.015109391306154739,-0.10331898697749017,-0.00882217297129324,-0.0017451232506550396,0.004883361554123798,0.13394439707300612,0.00022829370564250438,False
v__time__std,val,1679,0,0,0,0.8148977877744503,0.8575361531338357,0.4923796118371533,0.6105602811068929,0.6290836697090344,0.6556887899392113,11.557774868939282,0.7353682539315772,False
v__time__rms,val,1679,0,0,0,0.8150837117042762,0.8574943398428355,0.4924095649565696,0.6106231405177707,0.6291351954841539,0.6556994243925834,11.557789071394666,0.7352965428625002,False
v__time__mean_abs,val,1679,0,0,0,0.6430303628705597,0.667020674352661,0.3917630170442875,0.4867486750887159,0.501601106135551,0.5217849224016843,9.628505785768436,0.4449165800138787,False
v__time__ptp,val,1679,0,0,0,7.141830008110878,7.655176185418402,3.9553046226501465,4.982364177703857,5.275440216064453,5.697047710418702,98.19418430328369,58.601722429797036,False
v__time__skewness,val,1679,0,0,0,0.027588801772810274,0.043982657234679895,-0.4708465254063201,0.008616280089881441,0.026438229650295533,0.04361993398968404,0.26854303163721516,0.0019344741374233395,False
v__time__kurtosis,val,1679,0,0,0,0.1259879077159079,0.665452006459199,-0.7424796090220704,0.0005310390566271028,0.035166388489842326,0.07530622558856792,24.461173645599146,0.44282637290057386,False
v__time__crest_factor,val,1679,0,0,0,4.522858932292451,0.7874376422251588,3.199166267745986,4.157443176810915,4.343877947442201,4.641173186211537,20.37099033734501,0.6200580403931171,False
v__time__impulse_factor,val,1679,0,0,0,5.699988338085441,1.1010382008004633,3.8662402542541674,5.216403523182246,5.45685424839352,5.8445340166281134,31.472922611193585,1.2122851196219213,False
v__time__clearance_factor,val,1679,0,0,0,6.7464699777749555,1.3671553089507487,4.45710278567947,6.162069117530221,6.44676083742799,6.914939303130378,40.37760651294426,1.869113638792217,False
mag__time__mean,val,1679,0,0,0,0.9135744913694325,1.0105511651053405,0.5584591873759044,0.6655425193151565,0.6917251216736432,0.7222105054887842,11.735743680397583,1.0212136572957613,False
mag__time__std,val,1679,0,0,0,0.531733132094019,0.6879542792794703,0.29788925995476023,0.3606989990238602,0.3743682330001629,0.3934154966232844,5.994293056414919,0.47328109037893545,False
mag__time__rms,val,1679,0,0,0,1.0584971106398144,1.2212440744950595,0.6330299771094122,0.7571159632892757,0.786062541790048,0.8221623948568726,13.177982735539457,1.4914370894892943,False
mag__time__mean_abs,val,1679,0,0,0,0.9135744913694325,1.0105511651053405,0.5584591873759044,0.6655425193151565,0.6917251216736432,0.7222105054887842,11.735743680397583,1.0212136572957613,False
mag__time__ptp,val,1679,0,0,0,4.25341539097283,5.485391361033701,2.128075865756273,2.6725512048894284,2.8839531912018197,3.238468542262167,54.40104718693805,30.089518383703158,False
mag__time__skewness,val,1679,0,0,0,0.8301336437351765,0.23138940007106765,0.46425761797430304,0.7520713048596751,0.7761987278064341,0.8067934250353175,6.641079614537934,0.053541054465248594,False
mag__time__kurtosis,val,1679,0,0,0,0.953926403325831,2.402939209821887,-0.32775543229660986,0.5749254172210101,0.6718939109481701,0.7974576505792559,93.89677181653586,5.774116846099433,False
mag__time__crest_factor,val,1679,0,0,0,3.859518748677213,0.6896279405757363,2.886136950670508,3.488465210631267,3.6854663829659553,3.9995100370430867,17.053509493307658,0.4755866964227313,False
mag__time__impulse_factor,val,1679,0,0,0,4.418003641270373,0.8866120121176703,3.240822562601329,3.972268923081532,4.197225329482334,4.567929107060987,24.50621066400307,0.7860808600313438,False
mag__time__clearance_factor,val,1679,0,0,0,4.80012735851888,1.0135219435429457,3.4894514799917933,4.303882173548612,4.54714039474331,4.950986249713203,28.782066642074774,1.02722673004307,False
h__spectral__centroid,val,1679,0,0,0,3635.291663799828,486.5501534895749,1765.5878635538118,3395.4012640632955,3601.9501463126494,3980.6675571544984,5165.675534483697,236731.05186072885,False
h__spectral__bandwidth,val,1679,0,0,0,3044.010583575014,331.4630174380617,1795.8609679501922,2878.2218587230827,2956.4809252799723,3257.832259604695,4353.848319009512,109867.73192914478,False
h__spectral__rms_frequency,val,1679,0,0,0,4746.898333041616,543.0478002587029,2560.7986098811016,4473.315743293531,4705.725596690336,5042.6380430385925,6666.2523856478465,294900.913365816,False
h__spectral__peak_frequency,val,1679,0,0,0,1066.683572811197,288.4217745959038,215.625,1045.3125,1078.90625,1080.46875,7390.625,83187.12006105034,False
h__spectral__entropy,val,1679,0,0,0,0.8030307629891829,0.05923632324240353,0.4216864407521729,0.7961699660266717,0.8184518279112065,0.8338613274179425,0.8686151795826507,0.0035089419912785165,False
v__spectral__centroid,val,1679,0,0,0,2560.8709163180883,424.49548042820186,884.242699372669,2310.553283315492,2433.5891166041065,2823.340160584222,3905.773213302996,180196.4129039699,False
v__spectral__bandwidth,val,1679,0,0,0,3197.2422383312955,445.41598652930827,1772.8849072847156,2922.712534841264,3014.095843725101,3600.349433459928,4259.7021792872565,198395.40105587695,False
v__spectral__rms_frequency,val,1679,0,0,0,4098.195919550457,603.158187835815,2023.1293830895568,3761.9278147655536,3869.1928163780844,4593.351460635415,5752.506763544265,363799.79955338436,False
v__spectral__peak_frequency,val,1679,0,0,0,340.0996687016081,298.02177548304013,36.71875,247.65625,247.65625,247.65625,3121.875,88816.97866206359,False
v__spectral__entropy,val,1679,0,0,0,0.7375486319502003,0.04225849767105615,0.31284897869221834,0.7332755468295982,0.7431884277388244,0.7552102237482372,0.8172966030782518,0.0017857806254146578,False
mag__spectral__centroid,val,1679,0,0,0,4099.67551469099,567.6583049474395,1559.425817609979,3924.1440853269405,4083.7752718406223,4395.938952735878,5207.436177190148,322235.9511758003,False
mag__spectral__bandwidth,val,1679,0,0,0,3654.210563687309,264.87907904836163,2423.173294734521,3532.3945553076537,3594.9805507039096,3879.228799626757,4170.845764944656,70160.9265175082,False
mag__spectral__rms_frequency,val,1679,0,0,0,5497.933222307118,570.7200103954085,2882.507235651254,5287.562077140118,5463.807149117373,5793.020844098764,6605.945143793382,325721.33026573516,False
mag__spectral__peak_frequency,val,1679,0,0,0,99.44349315068493,254.67224437259483,0.78125,39.84375,39.84375,39.84375,4953.125,64857.952053774665,False
mag__spectral__entropy,val,1679,0,0,0,0.9109615114087065,0.06400635877149324,0.5469277144497233,0.9231740355260772,0.9265313108478799,0.9316163487873989,0.9415795961537056,0.004096813963185109,False
h__time__mean,test,505,0,0,0,0.0016346211882878009,0.017231383440601652,-0.057044502113130016,-0.009328373447772265,0.0009689418665752294,0.013163385896355975,0.05013759650306326,0.0002969205752770408,False
h__time__std,test,505,0,0,0,3.375904918595558,2.442698887474507,0.6995979819911442,1.02038436661542,3.2109299740704498,4.688514059739535,9.894367671732972,5.966777854869194,False
h__time__rms,test,505,0,0,0,3.3759952681169625,2.44263534251031,0.6996664452134718,1.0207736096359656,3.210934572334393,4.688516309002373,9.894413089258727,5.9664674164804605,False
h__time__mean_abs,test,505,0,0,0,2.710800329272541,1.9889603294414224,0.554157107505673,0.7952734113286897,2.575832252377004,3.7956547724638776,8.18645392243319,3.955963192091732,False
h__time__ptp,test,505,0,0,0,25.846188139207293,16.88740928970921,5.904233455657959,9.785282611846924,23.346924781799316,37.80745267868042,82.10334777832031,285.184592518157,False
h__time__skewness,test,505,0,0,0,-0.012011851260352492,0.104142474815332,-0.5210218075149091,-0.08435772242440248,-0.019869031455035355,0.04777369781078572,0.3554177930245968,0.01084565506066206,False
h__time__kurtosis,test,505,0,0,0,0.12896125138214298,0.4373531225697465,-0.688012864520291,-0.2026616117281188,0.00944357865622747,0.5798531048832047,1.2882945060680795,0.19127775382150772,False
h__time__crest_factor,test,505,0,0,0,4.327898853706836,0.6253371333179011,3.106233604428448,3.8110661776175627,4.246889617955922,4.793945697998283,6.462520707927182,0.3910465303062504,False
h__time__impulse_factor,test,505,0,0,0,5.456489797478309,0.8767339622250723,3.7944535274454014,4.704876438780643,5.298749717195687,6.139985520034876,8.24934316342666,0.7686624405188744,False
h__time__clearance_factor,test,505,0,0,0,6.456867426969565,1.0948180456288978,4.420577850948375,5.514063577954204,6.259943611633109,7.336392321825305,9.829961777333127,1.1986265530346796,False
v__time__mean,test,505,0,0,0,0.0003033638427886153,0.0304804305123734,-0.25584874547050207,-0.012508647243605273,-0.0007314921913215144,0.012982858669615682,0.28064588360310005,0.0009290566442196233,False
v__time__std,test,505,0,0,0,3.6673465564111507,3.1647709013056033,0.7636601457157783,1.0616782990239013,2.3272585707829934,5.481366705463885,15.431683394983002,10.01577485775068,False
v__time__rms,test,505,0,0,0,3.6675887201724824,3.1646370646424558,0.7650864071207134,1.0617118363339253,2.327310086489217,5.481372257876265,15.431685897199603,10.014927750908818,False
v__time__mean_abs,test,505,0,0,0,2.9580323465957643,2.610513576045157,0.6099141688936712,0.8041495873674145,1.8347374138000805,4.424344401206205,12.884652446222884,6.814781130716073,False
v__time__ptp,test,505,0,0,0,26.5802060353874,19.688371741385698,5.76167106628418,10.936033725738525,18.35249662399292,37.8879189491272,98.36350917816162,387.63198182699495,False
v__time__skewness,test,505,0,0,0,-0.04487157064206682,0.11968722586245327,-0.3368635240711706,-0.11780584518897592,-0.06693407918804312,0.0030788331900341867,0.44061015390725855,0.014325032034649902,False
v__time__kurtosis,test,505,0,0,0,0.2434065729402787,0.7076323008349822,-0.8322409793388377,-0.24690337519770944,-0.0036427379597303577,0.4622629417762423,1.990017432018151,0.5007434731850107,False
v__time__crest_factor,test,505,0,0,0,4.302568327423595,0.8509603633003768,2.854209151929562,3.6009777617494145,4.165715508164448,5.013299452320166,6.955678871678369,0.7241335399083093,False
v__time__impulse_factor,test,505,0,0,0,5.451190126399288,1.218416268419882,3.4155542916860266,4.470630476492199,5.232154827010413,6.500567062102778,9.092315052735888,1.4845382031502299,False
v__time__clearance_factor,test,505,0,0,0,6.463775553865552,1.529796075224402,3.8616749188899817,5.240698154323201,6.154516065647898,7.7557817615161415,10.884152006118397,2.3402760317719844,False
mag__time__mean,test,505,0,0,0,4.477568624340675,3.483811058009221,0.999780648263512,1.2423848156729997,3.4602745682330194,6.764745616585058,14.99516654655604,12.13693948790733,False
mag__time__std,test,505,0,0,0,2.3502927231218225,1.7664965553680136,0.527973916441602,0.783786185357809,1.8803496506984847,3.4793554367535893,7.910721074848569,3.1205100801270573,False
mag__time__rms,test,505,0,0,0,5.0590635642013195,3.9033091206621666,1.134266959956069,1.4682657342247825,3.942080164853018,7.654134211472144,16.953894174584395,15.235822091444458,False
mag__time__mean_abs,test,505,0,0,0,4.477568624340675,3.483811058009221,0.999780648263512,1.2423848156729997,3.4602745682330194,6.764745616585058,14.99516654655604,12.13693948790733,False
mag__time__ptp,test,505,0,0,0,16.471484986676522,11.488655796465519,3.6320473065362253,6.295403671286535,13.177656716954111,24.621824281164425,60.738202005746196,131.98921200966078,False
mag__time__skewness,test,505,0,0,0,0.8229263392823305,0.3287171588984816,0.2928352711552546,0.5416721494070155,0.7202930690044586,1.041852695047083,1.457497014204229,0.10805497055428957,False
mag__time__kurtosis,test,505,0,0,0,0.9094985738916368,1.0658878315710105,-0.5536893130153255,0.026862970742651093,0.5316787325607972,1.5624843289674937,3.2284259472902495,1.1361168694911508,False
mag__time__crest_factor,test,505,0,0,0,3.552142931902685,0.5804533427852338,2.432738312748459,3.0272100186145585,3.525254043058071,4.037540862218821,5.049391359130378,0.3369260831505521,False
mag__time__impulse_factor,test,505,0,0,0,4.066078485872095,0.7357260669196694,2.6779928635444734,3.404339370009421,3.987456957959861,4.717918564542946,5.785993960533253,0.5412928455450857,False
mag__time__clearance_factor,test,505,0,0,0,4.4151742434351124,0.8369398470993926,2.8478780313853025,3.668948468513182,4.30701138191231,5.162034556899482,6.294154149899595,0.7004683076627547,False
h__spectral__centroid,test,505,0,0,0,2364.028968508113,804.516711662554,1295.2015798386851,1939.1586346532679,2139.299366516256,2419.9951041956638,5052.30437685029,647247.1393443291,False
h__spectral__bandwidth,test,505,0,0,0,2380.152547468016,307.6987050630546,1515.6268209169368,2218.3773868364256,2342.735192375277,2572.4751128260436,3804.739834820851,94678.49309748066,False
h__spectral__rms_frequency,test,505,0,0,0,3377.4061602085753,767.3411070645127,2053.8788246154886,2976.0627598966416,3201.4482035804413,3556.960837322843,6069.784822214184,588812.3745909919,False
h__spectral__peak_frequency,test,505,0,0,0,1078.439047029703,684.0090520623412,248.4375,710.9375,745.3125,1179.6875,3539.84375,467868.38330322254,False
h__spectral__entropy,test,505,0,0,0,0.5644781309849675,0.10953096121536852,0.3489434828123353,0.4858527894370701,0.5760623998703807,0.6175961121409538,0.8379791070777459,0.011997031464762565,False
v__spectral__centroid,test,505,0,0,0,1841.2249460230355,559.3675177924664,1123.542663159674,1466.6288259006321,1743.9708978099668,1890.2550112407573,3513.4796661711553,312892.0199613052,False
v__spectral__bandwidth,test,505,0,0,0,2516.6525538766264,487.92213501660626,1233.169825802085,2222.1448450529256,2472.3554685080253,2746.4278443351945,3973.5323853933833,238068.00983916334,False
v__spectral__rms_frequency,test,505,0,0,0,3125.4478246345893,711.4670084260099,1668.2493624181839,2669.8794499934666,3014.350465273584,3328.6941593491533,5304.102090115555,506185.304078656,False
v__spectral__peak_frequency,test,505,0,0,0,886.7991955445544,239.13329051002958,34.375,817.1875,990.625,1030.46875,1202.34375,57184.7306301542,False
v__spectral__entropy,test,505,0,0,0,0.5309697751898365,0.0950062694476647,0.31616541315552427,0.44919688335716657,0.54324020710127,0.5825009923010477,0.7932292034412322,0.009026191234362267,False
mag__spectral__centroid,test,505,0,0,0,2962.3159658858217,869.6253496285051,1969.9468361956297,2274.0037475280187,2754.2258709809585,3206.178354172066,5609.6447260606865,756248.2487164997,False
mag__spectral__bandwidth,test,505,0,0,0,3174.5356017053464,320.2327904832508,2244.120927987261,2988.902294198883,3089.393874429533,3386.7890289048396,4072.058890450284,102549.04010068963,False
mag__spectral__rms_frequency,test,505,0,0,0,4363.312107803675,820.5467122277761,3053.0425025582904,3802.958760693944,4113.404745559569,4696.03374462537,6823.848302927105,673296.9069478128,False
mag__spectral__peak_frequency,test,505,0,0,0,477.69028465346537,643.4160653563359,0.78125,36.71875,234.375,472.65625,2716.40625,413984.23315862875,False
mag__spectral__entropy,test,505,0,0,0,0.7371394586455373,0.07453198079535438,0.5894054636991377,0.6825696280269684,0.7306797378497939,0.7720162159816181,0.9439276865801677,0.005555016161279074,False
h__time__mean,all,9216,0,0,0,0.0012053979029696092,0.02369270537590687,-0.179895498241038,-0.010604588212014222,0.0008730999422311586,0.012735304992182277,0.12778334899336047,0.0005613442880295262,False
h__time__std,all,9216,0,0,0,1.060477197631112,1.158209115858884,0.3381267485237921,0.48535955714090806,0.5257542787736429,1.0699757091428426,9.894367671732972,1.341448356058618,False
h__time__rms,all,9216,0,0,0,1.0608838049644451,1.1580797003619614,0.3381332623511846,0.48587979153011496,0.5259179234472349,1.07067890009491,9.894413089258727,1.34114859239045,False
h__time__mean_abs,all,9216,0,0,0,0.8361504189214739,0.9130308505554396,0.269910242202214,0.38665520261200226,0.41729291085328235,0.8440649665028188,8.18645392243319,0.8336253340659896,False
h__time__ptp,all,9216,0,0,0,9.924254423886952,10.309359107054876,2.608656883239746,4.182019829750061,5.1566362380981445,10.770559310913086,102.08518981933594,106.2828851982153,False
h__time__skewness,all,9216,0,0,0,-0.01597443290897478,0.07886465524878246,-0.9294023197085473,-0.02436994965026159,-0.003804570591626869,0.013263540230751334,0.3554177930245968,0.0062196338475093114,False
h__time__kurtosis,all,9216,0,0,0,0.2894548037173615,1.5570841847851773,-0.7057020611266109,0.030374583067219185,0.08933760434236038,0.33815435708580077,141.4592603749556,2.4245111585081203,False
h__time__crest_factor,all,9216,0,0,0,4.973919465624674,1.0571718030070967,3.106233604428448,4.303616232170225,4.664089596348572,5.334781432135351,26.5172872452608,1.1176122210732755,False
h__time__impulse_factor,all,9216,0,0,0,6.302822923441007,1.4581202902265489,3.7944535274454014,5.403433486866729,5.8745753798047335,6.776256546207864,49.666527311730526,2.126114780770355,False
h__time__clearance_factor,all,9216,0,0,0,7.4782427600994295,1.7963169228998925,4.420577850948375,6.379955349465297,6.947296833446993,8.049639850778338,66.08696245348041,3.226754487496539,False
v__time__mean,all,9216,0,0,0,0.001428590354343703,0.02397305237317493,-0.7142995534201289,-0.009339039967339305,0.0015691850514170866,0.01253848744051998,0.28064588360310005,0.0005747072400869882,False
v__time__std,all,9216,0,0,0,1.1834926700572623,1.365620518647475,0.4444679087377351,0.5189602995544554,0.6693794219877862,1.1250517048441488,15.431683394983002,1.8649194009509986,False
v__time__rms,all,9216,0,0,0,1.1837891337690722,1.3655747273258332,0.44447426329158,0.5191123618676369,0.669449813511553,1.1250930031722814,15.431685897199603,1.8647943359110235,False
v__time__mean_abs,all,9216,0,0,0,0.9358018488612887,1.1023845390185907,0.35533823743497767,0.4141484218107635,0.5329825099675403,0.8603506564267394,12.884652446222884,1.2152516718672308,False
v__time__ptp,all,9216,0,0,0,10.267888663543594,10.127765695706263,3.4271240234375,4.399329423904419,5.871939659118652,11.551395058631897,98.36350917816162,102.57163798712455,False
v__time__skewness,all,9216,0,0,0,-0.053592568059821016,0.1226079064327783,-0.5685536922293934,-0.102944037873952,-0.012811147188830224,0.018681791621108196,0.4560350477411001,0.015032698719828918,False
v__time__kurtosis,all,9216,0,0,0,0.33230600789391235,0.6832507343186769,-0.8322409793388377,-0.009744957492674566,0.042487210698947564,0.3678800400460628,24.461173645599146,0.46683156594701125,False
v__time__crest_factor,all,9216,0,0,0,4.7129774648925356,0.8818568201332768,2.854209151929562,4.178588504891902,4.4813299966093485,5.030330817572622,20.37099033734501,0.7776714512155745,False
